@RELATION knee_OA_MULTICLASS_SOFT_ROI

@ATTRIBUTE glcm_d2_contrast NUMERIC
@ATTRIBUTE glcm_d2_dissimilarity NUMERIC
@ATTRIBUTE glcm_d2_homogeneity NUMERIC
@ATTRIBUTE glcm_d2_energy NUMERIC
@ATTRIBUTE glcm_d2_correlation NUMERIC
@ATTRIBUTE glcm_d2_ASM NUMERIC
@ATTRIBUTE wl_approx_mean NUMERIC
@ATTRIBUTE wl_approx_std NUMERIC
@ATTRIBUTE wl_horiz_energy NUMERIC
@ATTRIBUTE wl_vert_energy NUMERIC
@ATTRIBUTE wl_diag_energy NUMERIC
@ATTRIBUTE class {OA,no_OA}

@DATA
0.1568153715247046,0.33275255982663166,0.5460125184387168,0.2587211171131239,0.7440571050931908,0.11582206769314987,0.5528722436607532,0.30599939092453904,0.1673978658624031,0.09127756449860339,0.385836910252602,no_OA
0.1714038790836105,0.35117296244007934,0.5258825956111384,0.22676840591794312,0.7146184819466974,0.0961322290492789,0.5486284641672223,0.31527822616783047,0.20937562728637635,0.09596480294677825,0.37298241621494405,no_OA
0.1378065913712478,0.26174985970151043,0.658105583772425,0.3099734405819495,0.8758866953857707,0.1505069812969622,0.774050035732089,0.44324440106299173,0.06549320206279508,0.022566096758459338,0.21853794141842214,no_OA
0.1374191479963378,0.2796485603864447,0.6246934446640051,0.2374095748512906,0.9363537113857348,0.10237884052245136,0.7220279082573378,0.5409529891186919,0.07032945483043447,0.02548852278884979,0.21190861698577385,no_OA
0.11950582030007943,0.25988873898821774,0.6454935412195426,0.26134086022372965,0.9397709764949242,0.11738836161036961,0.7604947445059089,0.47324867793456876,0.04993015573056028,0.023606775038501476,0.2339556476284546,no_OA
0.41311488278278263,0.5686378765438007,0.32421591281559503,0.1554373260738952,0.5577890488095587,0.05761470973181885,0.5859497516217058,0.43545592551387985,0.7174297752888623,0.23050884921744716,0.5910688274996179,no_OA
0.3686760955305385,0.5224327776063785,0.3698623643351078,0.2060305533011753,0.486437352226444,0.08417599124955427,0.6328044448667238,0.3658634002269691,0.4048151166802134,0.21272564170211966,0.5300179332759483,no_OA
0.15088333397209852,0.34216395440436975,0.5256505066115331,0.25976600914369635,0.6266465359136504,0.11643500926075653,0.43339547377668747,0.26095309232068004,0.18973883415554238,0.16472003215189204,0.4010834528296167,no_OA
0.43496286840738757,0.603653177009312,0.29905747741492883,0.09476505592162254,0.8837446685057042,0.030796639735104575,0.6195021824450941,0.7948336529711488,0.3118567484436691,0.24619072602056502,0.3886541174445424,no_OA
0.3972148069611915,0.6148784833968772,0.2523186741064314,0.10242116019506187,0.7070159445867308,0.033907074743792974,0.5961776246113724,0.5196646850219242,0.48258543063214293,0.2681045754259415,0.55966379633665,no_OA
0.05682333848281053,0.1526497346971702,0.7780573080651658,0.6085647606126565,0.06124850576456975,0.431343197057229,0.050280378067793896,0.049158959615743764,0.07116899947694756,0.03246814463585979,0.3298502474985013,no_OA
0.11609834967400705,0.2909807109550324,0.5852492779789564,0.25516224516171737,0.754495336212182,0.11358844542095145,0.5301307444301531,0.2677500474018233,0.10512282966879503,0.06887459212156202,0.3552235325421291,no_OA
0.19020953951956132,0.3593516890766154,0.5266404951831856,0.265245779751564,0.6264480311604341,0.1200351345728694,0.5153596913218113,0.2828132982514241,0.2609195060931727,0.07693294012018928,0.3848408556088843,no_OA
0.45330168031002505,0.6383246943538785,0.24758451428170503,0.11820051647425756,0.6095258216924044,0.040543268381245286,0.611178693124862,0.4725283266593963,0.44882796887441734,0.29958643249004774,0.579378174200947,no_OA
0.25174875661709567,0.4626553647603694,0.3971741453168498,0.2030544335526539,0.5882371098471024,0.0825188023039985,0.5525868274103594,0.3228938991020314,0.30699769864547205,0.13962617350039072,0.43763747342691833,no_OA
0.2635078937312425,0.4659151764753877,0.40341517634611,0.20497322619462532,0.5726497673462632,0.08359537439421341,0.5670318180988161,0.31430574713283455,0.29998577408813465,0.11688945497197151,0.40007502920925736,no_OA
